,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
6480,FF,2017-09-19,572669,93.7,6.0,R,ATL,0,0,0,0,3,,2382.0,6,0,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
6481,CH,2017-09-19,572669,81.8,4.0,R,ATL,0,0,0,0,3,,1390.0,5,0,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
6482,FF,2017-09-19,572669,93.5,6.0,R,ATL,0,0,0,0,3,,2518.0,4,0,2,Standard,Standard,0,2_1,fb:0_sb:0_tb:0
6483,SL,2017-09-19,572669,85.5,14.0,R,ATL,0,0,0,0,3,,2491.0,3,0,2,Standard,Standard,0,2_0,fb:0_sb:0_tb:0
6484,SL,2017-09-19,572669,84.8,14.0,R,ATL,0,0,0,0,3,,2376.0,2,0,2,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
6485,FF,2017-09-19,572669,92.4,12.0,R,ATL,0,0,0,0,3,,2534.0,1,0,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
6486,CH,2017-09-19,547004,83.7,14.0,L,ATL,0,0,0,2,2,,1495.0,6,0,0,Strategic,Standard,0,1_2,fb:0_sb:0_tb:0
6487,CH,2017-09-19,547004,83.1,13.0,L,ATL,0,0,0,2,2,,1482.0,5,0,0,Strategic,Standard,0,0_2,fb:0_sb:0_tb:0
6488,FF,2017-09-19,547004,95.7,12.0,L,ATL,0,0,0,2,2,,2628.0,4,0,0,Strategic,Standard,0,0_2,fb:0_sb:0_tb:0
6489,CH,2017-09-19,547004,81.8,14.0,L,ATL,0,0,0,2,2,,1324.0,3,0,0,Strategic,Standard,0,0_2,fb:0_sb:0_tb:0
6490,CU,2017-09-19,547004,77.7,1.0,L,ATL,0,0,0,2,2,,2409.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
6491,CU,2017-09-19,547004,75.9,4.0,L,ATL,0,0,0,2,2,,2356.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
6492,FF,2017-09-19,435559,95.1,12.0,R,ATL,0,0,0,1,2,,2458.0,3,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
6493,FF,2017-09-19,435559,93.3,5.0,R,ATL,0,0,0,1,2,,2363.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
6494,FF,2017-09-19,435559,93.8,12.0,R,ATL,0,0,0,1,2,,2408.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
6495,FC,2017-09-19,455976,88.4,14.0,L,ATL,0,0,0,0,2,,2323.0,10,0,0,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
6496,CU,2017-09-19,455976,79.9,5.0,L,ATL,0,0,0,0,2,,2386.0,9,0,0,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
6497,FF,2017-09-19,455976,94.6,11.0,L,ATL,0,0,0,0,2,,2595.0,8,0,0,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
6498,FC,2017-09-19,455976,88.5,12.0,L,ATL,0,0,0,0,2,,2552.0,7,0,0,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
6499,FC,2017-09-19,455976,88.9,13.0,L,ATL,0,0,0,0,2,,2472.0,6,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
6500,FF,2017-09-19,455976,94.3,3.0,L,ATL,0,0,0,0,2,,2568.0,5,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
6501,FF,2017-09-19,455976,94.0,1.0,L,ATL,0,0,0,0,2,,2462.0,4,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
6502,FC,2017-09-19,455976,88.0,14.0,L,ATL,0,0,0,0,2,,2436.0,3,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
6503,FC,2017-09-19,455976,87.1,6.0,L,ATL,0,0,0,0,2,,2505.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
6504,FF,2017-09-19,455976,93.0,9.0,L,ATL,0,0,0,0,2,,2507.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
6505,FF,2017-09-19,518692,94.7,1.0,L,ATL,0,0,0,2,1,,2533.0,4,0,0,Infield shift,Standard,0,2_1,fb:0_sb:0_tb:0
6506,FF,2017-09-19,518692,94.0,2.0,L,ATL,0,0,0,2,1,,2442.0,3,0,0,Infield shift,Standard,0,2_0,fb:0_sb:0_tb:0
6507,CH,2017-09-19,518692,84.8,14.0,L,ATL,0,0,0,2,1,,1531.0,2,0,0,Infield shift,Standard,0,1_0,fb:0_sb:0_tb:0
6508,FF,2017-09-19,518692,94.8,12.0,L,ATL,0,0,0,2,1,,2479.0,1,0,0,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
6509,FC,2017-09-19,645277,87.8,14.0,L,ATL,0,0,0,1,1,,2440.0,4,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
6510,FF,2017-09-19,645277,94.5,1.0,L,ATL,0,0,0,1,1,,2570.0,3,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
6511,CU,2017-09-19,645277,80.2,2.0,L,ATL,0,0,0,1,1,,,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
6512,FF,2017-09-19,645277,94.5,3.0,L,ATL,0,0,0,1,1,,2545.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
6513,FF,2017-09-19,542255,94.3,11.0,L,ATL,0,0,0,0,1,,2568.0,3,0,0,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
6514,CU,2017-09-19,542255,79.3,1.0,L,ATL,0,0,0,0,1,,1312.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
6515,FF,2017-09-19,542255,93.7,4.0,L,ATL,0,0,0,0,1,,2661.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
6516,SL,2017-09-13,621020,84.7,5.0,R,WSH,1,1,1,0,7,,2348.0,2,2,2,Standard,Standard,1,1_0,fb:1_sb:1_tb:1
6517,SL,2017-09-13,621020,85.4,11.0,R,WSH,1,1,1,0,7,,2273.0,1,2,2,Standard,Standard,1,0_0,fb:1_sb:1_tb:1
6518,CH,2017-09-13,645277,83.7,11.0,L,WSH,0,1,1,0,7,,1257.0,5,2,2,Strategic,Standard,1,3_1,fb:1_sb:1_tb:0
6519,CH,2017-09-13,645277,84.0,11.0,L,WSH,0,1,1,0,7,,1406.0,4,2,2,Strategic,Standard,1,2_1,fb:1_sb:1_tb:0
6520,CU,2017-09-13,645277,74.6,11.0,L,WSH,0,1,1,0,7,,2301.0,3,2,2,Strategic,Standard,1,1_1,fb:1_sb:1_tb:0
6521,CH,2017-09-13,645277,82.4,5.0,L,WSH,0,1,1,0,7,,1395.0,2,2,2,Strategic,Standard,1,1_0,fb:1_sb:1_tb:0
6522,CH,2017-09-13,645277,81.3,11.0,L,WSH,0,1,1,0,7,,1243.0,1,2,2,Strategic,Standard,1,0_0,fb:1_sb:1_tb:0
6523,FF,2017-09-13,607054,91.9,11.0,L,WSH,0,0,1,0,7,,2455.0,7,2,2,Standard,Standard,1,3_2,fb:1_sb:0_tb:0
6524,FC,2017-09-13,607054,86.3,3.0,L,WSH,0,0,1,0,7,,2380.0,6,2,2,Standard,Standard,1,3_2,fb:1_sb:0_tb:0
6525,FF,2017-09-13,607054,93.7,5.0,L,WSH,0,0,1,0,7,,2561.0,5,2,2,Standard,Standard,1,3_1,fb:1_sb:0_tb:0
6526,CH,2017-09-13,607054,81.4,14.0,L,WSH,0,0,1,0,7,,1205.0,4,2,2,Standard,Standard,1,2_1,fb:1_sb:0_tb:0
6527,FF,2017-09-13,607054,91.8,12.0,L,WSH,0,0,1,0,7,,2491.0,3,2,2,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
6528,CU,2017-09-13,607054,75.0,9.0,L,WSH,0,0,1,0,7,,2570.0,2,2,2,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
6529,FF,2017-09-13,607054,91.4,2.0,L,WSH,0,0,1,0,7,,2557.0,1,2,2,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6530,SL,2017-09-13,572669,84.9,1.0,R,WSH,0,0,0,0,7,,2331.0,5,2,2,Standard,Standard,1,3_1,fb:0_sb:0_tb:0
6531,FF,2017-09-13,572669,92.7,8.0,R,WSH,0,0,0,0,7,,2532.0,4,2,2,Standard,Standard,1,3_0,fb:0_sb:0_tb:0
6532,FF,2017-09-13,572669,93.7,11.0,R,WSH,0,0,0,0,7,,2508.0,3,2,2,Standard,Standard,1,2_0,fb:0_sb:0_tb:0
6533,SL,2017-09-13,572669,84.3,14.0,R,WSH,0,0,0,0,7,,2432.0,2,2,2,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
6534,SL,2017-09-13,572669,82.7,14.0,R,WSH,0,0,0,0,7,,2546.0,1,2,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6535,CH,2017-09-13,547004,83.1,5.0,L,WSH,0,1,0,2,6,,1430.0,1,2,1,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
6536,FF,2017-09-13,452095,95.2,6.0,R,WSH,0,1,0,2,6,,2622.0,2,1,1,Standard,Standard,1,0_1,fb:0_sb:1_tb:0
6537,SL,2017-09-13,452095,86.2,12.0,R,WSH,0,1,0,2,6,,2534.0,1,1,1,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
6538,FF,2017-09-13,455976,94.9,12.0,L,WSH,0,0,1,1,6,,2590.0,4,1,1,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
6539,FF,2017-09-13,455976,93.9,2.0,L,WSH,0,0,1,1,6,,2539.0,3,1,1,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
6540,FF,2017-09-13,455976,92.8,3.0,L,WSH,0,0,1,1,6,,2402.0,2,1,1,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
6541,CU,2017-09-13,455976,75.6,2.0,L,WSH,0,0,1,1,6,,2587.0,1,1,1,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6542,CH,2017-09-13,461314,83.1,13.0,R,WSH,0,0,0,1,6,,1294.0,6,1,1,Infield shift,Standard,1,3_2,fb:0_sb:0_tb:0
6543,FF,2017-09-13,461314,95.0,6.0,R,WSH,0,0,0,1,6,,2488.0,5,1,1,Infield shift,Standard,1,3_1,fb:0_sb:0_tb:0
6544,SL,2017-09-13,461314,85.3,9.0,R,WSH,0,0,0,1,6,,2432.0,4,1,1,Infield shift,Standard,1,3_0,fb:0_sb:0_tb:0
6545,SL,2017-09-13,461314,86.0,14.0,R,WSH,0,0,0,1,6,,2407.0,3,1,1,Infield shift,Standard,1,2_0,fb:0_sb:0_tb:0
6546,SL,2017-09-13,461314,85.2,14.0,R,WSH,0,0,0,1,6,,2407.0,2,1,1,Infield shift,Standard,1,1_0,fb:0_sb:0_tb:0
6547,SL,2017-09-13,461314,84.8,14.0,R,WSH,0,0,0,1,6,,2361.0,1,1,1,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
6548,FF,2017-09-13,518692,94.8,1.0,L,WSH,0,0,0,0,6,,2433.0,6,1,1,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
6549,FF,2017-09-13,518692,95.6,11.0,L,WSH,0,0,0,0,6,,2585.0,5,1,1,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
6550,FC,2017-09-13,518692,87.7,14.0,L,WSH,0,0,0,0,6,,2520.0,4,1,1,Infield shift,Standard,1,2_1,fb:0_sb:0_tb:0
6551,CH,2017-09-13,518692,84.3,13.0,L,WSH,0,0,0,0,6,,1389.0,3,1,1,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
6552,FF,2017-09-13,518692,92.8,1.0,L,WSH,0,0,0,0,6,,2538.0,2,1,1,Infield shift,Standard,1,1_0,fb:0_sb:0_tb:0
6553,CH,2017-09-13,518692,83.4,13.0,L,WSH,0,0,0,0,6,,1436.0,1,1,1,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
6554,FF,2017-09-13,621020,91.8,1.0,R,WSH,0,0,1,2,5,,2410.0,1,1,1,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6555,FF,2017-09-13,645277,94.3,8.0,L,WSH,1,0,0,2,5,,2465.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:1
6556,FF,2017-09-13,627894,95.1,11.0,L,WSH,1,0,0,1,5,,2594.0,3,0,1,Strategic,Standard,1,0_2,fb:0_sb:0_tb:1
6557,FF,2017-09-13,627894,93.8,5.0,L,WSH,1,0,0,1,5,,2555.0,2,0,1,Strategic,Standard,1,0_1,fb:0_sb:0_tb:1
6558,FF,2017-09-13,627894,94.7,3.0,L,WSH,1,0,0,1,5,,2500.0,1,0,1,Strategic,Standard,1,0_0,fb:0_sb:0_tb:1
6559,SL,2017-09-13,572669,82.6,6.0,R,WSH,0,0,0,1,5,,,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6560,FF,2017-09-13,547004,94.8,5.0,L,WSH,0,0,0,0,5,,2492.0,8,0,1,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
6561,FC,2017-09-13,547004,87.9,1.0,L,WSH,0,0,0,0,5,,2412.0,7,0,1,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
6562,FC,2017-09-13,547004,87.0,14.0,L,WSH,0,0,0,0,5,,2370.0,6,0,1,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
6563,CU,2017-09-13,547004,76.4,14.0,L,WSH,0,0,0,0,5,,2612.0,5,0,1,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
6564,FF,2017-09-13,547004,94.5,9.0,L,WSH,0,0,0,0,5,,2590.0,4,0,1,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
6565,CH,2017-09-13,547004,83.7,14.0,L,WSH,0,0,0,0,5,,1363.0,3,0,1,Standard,Standard,1,2_0,fb:0_sb:0_tb:0
6566,CH,2017-09-13,547004,83.3,14.0,L,WSH,0,0,0,0,5,,1326.0,2,0,1,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
6567,CH,2017-09-13,547004,81.6,11.0,L,WSH,0,0,0,0,5,,1386.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6568,SL,2017-09-13,452095,83.5,2.0,R,WSH,0,0,1,2,4,,2414.0,4,0,1,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
6569,FF,2017-09-13,452095,93.1,3.0,R,WSH,0,0,1,2,4,,2397.0,3,0,1,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
6570,FF,2017-09-13,452095,92.4,6.0,R,WSH,0,0,1,2,4,,2396.0,2,0,1,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
6571,SL,2017-09-13,452095,82.9,12.0,R,WSH,0,0,1,2,4,,,1,0,1,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6572,CH,2017-09-13,455976,82.4,4.0,L,WSH,0,0,0,2,4,,1429.0,5,0,1,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
6573,FC,2017-09-13,455976,85.8,14.0,L,WSH,0,0,0,2,4,,,4,0,1,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
6574,CU,2017-09-13,455976,76.9,4.0,L,WSH,0,0,0,2,4,,2432.0,3,0,1,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
6575,FC,2017-09-13,455976,85.9,5.0,L,WSH,0,0,0,2,4,,2260.0,2,0,1,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
6576,FF,2017-09-13,455976,93.2,9.0,L,WSH,0,0,0,2,4,,2503.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6577,SL,2017-09-13,461314,88.4,14.0,R,WSH,0,0,0,1,4,,2491.0,6,0,1,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
6578,SL,2017-09-13,461314,83.0,9.0,R,WSH,0,0,0,1,4,,,5,0,1,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
6579,SL,2017-09-13,461314,84.5,14.0,R,WSH,0,0,0,1,4,,2484.0,4,0,1,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
6580,CH,2017-09-13,461314,83.1,14.0,R,WSH,0,0,0,1,4,,1415.0,3,0,1,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
6581,FF,2017-09-13,461314,93.0,13.0,R,WSH,0,0,0,1,4,,2645.0,2,0,1,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
6582,FF,2017-09-13,461314,93.4,9.0,R,WSH,0,0,0,1,4,,2552.0,1,0,1,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
6583,FF,2017-09-13,518692,93.5,12.0,L,WSH,0,0,0,0,4,,2527.0,3,0,1,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
6584,CH,2017-09-13,518692,83.9,13.0,L,WSH,0,0,0,0,4,,1481.0,2,0,1,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
6585,CH,2017-09-13,518692,82.5,4.0,L,WSH,0,0,0,0,4,,1443.0,1,0,1,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
6586,FF,2017-09-13,621020,91.5,5.0,R,WSH,0,0,1,2,3,,2477.0,2,0,1,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
6587,SL,2017-09-13,621020,83.0,9.0,R,WSH,0,0,1,2,3,,2168.0,1,0,1,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6588,FF,2017-09-13,645277,92.1,1.0,L,WSH,0,0,1,1,3,,2470.0,3,0,1,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
6589,CH,2017-09-13,645277,81.9,8.0,L,WSH,0,0,1,1,3,,1311.0,2,0,1,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
6590,CU,2017-09-13,645277,74.9,11.0,L,WSH,0,0,1,1,3,,2446.0,1,0,1,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6591,FC,2017-09-13,627894,86.8,14.0,L,WSH,0,0,1,0,3,,2221.0,4,0,1,Strategic,Standard,1,1_2,fb:1_sb:0_tb:0
6592,FF,2017-09-13,627894,91.4,2.0,L,WSH,0,0,1,0,3,,2440.0,3,0,1,Strategic,Strategic,1,1_1,fb:1_sb:0_tb:0
6593,FF,2017-09-13,627894,91.8,5.0,L,WSH,0,0,1,0,3,,2332.0,2,0,1,Strategic,Strategic,1,1_0,fb:1_sb:0_tb:0
6594,FF,2017-09-13,627894,90.5,11.0,L,WSH,0,0,1,0,3,,2381.0,1,0,1,Strategic,Strategic,1,0_0,fb:1_sb:0_tb:0
6595,FF,2017-09-13,572669,91.7,4.0,R,WSH,0,0,0,0,3,,2446.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6596,CH,2017-09-13,547004,81.8,7.0,L,WSH,0,1,0,2,2,,1289.0,6,0,1,Standard,Standard,1,1_2,fb:0_sb:1_tb:0
6597,FF,2017-09-13,547004,94.3,1.0,L,WSH,0,1,0,2,2,,2488.0,5,0,1,Standard,Standard,1,1_2,fb:0_sb:1_tb:0
6598,FC,2017-09-13,547004,87.0,12.0,L,WSH,0,1,0,2,2,,,4,0,1,Standard,Standard,1,1_2,fb:0_sb:1_tb:0
6599,CH,2017-09-13,547004,84.3,13.0,L,WSH,0,1,0,2,2,,1370.0,3,0,1,Standard,Standard,1,0_2,fb:0_sb:1_tb:0
6600,CH,2017-09-13,547004,84.3,7.0,L,WSH,0,1,0,2,2,,1386.0,2,0,1,Standard,Standard,1,0_1,fb:0_sb:1_tb:0
6601,CU,2017-09-13,547004,76.1,3.0,L,WSH,0,1,0,2,2,,2591.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
6602,SL,2017-09-13,452095,84.3,9.0,R,WSH,0,0,1,1,2,,2096.0,2,0,1,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
6603,FF,2017-09-13,452095,92.2,11.0,R,WSH,0,0,1,1,2,,2388.0,1,0,1,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6604,FF,2017-09-13,455976,94.5,5.0,L,WSH,0,0,0,1,2,,2472.0,3,0,1,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
6605,FF,2017-09-13,455976,93.8,11.0,L,WSH,0,0,0,1,2,,2432.0,2,0,1,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
6606,FF,2017-09-13,455976,93.3,5.0,L,WSH,0,0,0,1,2,,2497.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6607,CH,2017-09-13,461314,83.9,7.0,R,WSH,0,0,0,0,2,,1337.0,6,0,1,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
6608,FF,2017-09-13,461314,94.0,11.0,R,WSH,0,0,0,0,2,,2617.0,5,0,1,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
6609,SL,2017-09-13,461314,83.8,8.0,R,WSH,0,0,0,0,2,,2410.0,4,0,1,Infield shift,Standard,1,2_1,fb:0_sb:0_tb:0
6610,FF,2017-09-13,461314,93.8,14.0,R,WSH,0,0,0,0,2,,2565.0,3,0,1,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
6611,FF,2017-09-13,461314,93.2,13.0,R,WSH,0,0,0,0,2,,2503.0,2,0,1,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
6612,SL,2017-09-13,461314,83.4,9.0,R,WSH,0,0,0,0,2,,2437.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6613,FF,2017-09-13,518692,94.6,12.0,L,WSH,0,0,0,2,1,,2426.0,4,0,0,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
6614,CH,2017-09-13,518692,85.2,13.0,L,WSH,0,0,0,2,1,,1428.0,3,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
6615,CH,2017-09-13,518692,84.3,7.0,L,WSH,0,0,0,2,1,,1463.0,2,0,0,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
6616,FF,2017-09-13,518692,92.8,11.0,L,WSH,0,0,0,2,1,,2339.0,1,0,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
6617,SL,2017-09-13,621020,83.3,1.0,R,WSH,0,0,0,1,1,,2268.0,7,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
6618,SL,2017-09-13,621020,84.4,14.0,R,WSH,0,0,1,0,1,,2425.0,6,0,0,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
6619,CH,2017-09-13,621020,83.1,13.0,R,WSH,0,0,1,0,1,,1399.0,5,0,0,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
6620,FF,2017-09-13,621020,93.4,11.0,R,WSH,0,0,1,0,1,,2511.0,4,0,0,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
6621,FF,2017-09-13,621020,92.0,11.0,R,WSH,0,0,1,0,1,,2435.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
6622,SL,2017-09-13,621020,84.1,14.0,R,WSH,0,0,1,0,1,,2417.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
6623,SL,2017-09-13,621020,85.0,6.0,R,WSH,0,0,1,0,1,,2227.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6624,FC,2017-09-13,645277,88.7,12.0,L,WSH,0,0,0,0,1,,2306.0,8,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
6625,FF,2017-09-13,645277,94.4,5.0,L,WSH,0,0,0,0,1,,2452.0,7,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
6626,CH,2017-09-13,645277,84.2,11.0,L,WSH,0,0,0,0,1,,1463.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
6627,FF,2017-09-13,645277,93.0,4.0,L,WSH,0,0,0,0,1,,2368.0,5,0,0,Standard,Standard,1,3_1,fb:0_sb:0_tb:0
6628,CU,2017-09-13,645277,75.6,11.0,L,WSH,0,0,0,0,1,,2581.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
6629,FF,2017-09-13,645277,92.9,4.0,L,WSH,0,0,0,0,1,,2580.0,3,0,0,Standard,Standard,1,2_0,fb:0_sb:0_tb:0
6630,FF,2017-09-13,645277,92.4,11.0,L,WSH,0,0,0,0,1,,2589.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
6631,FF,2017-09-13,645277,92.9,13.0,L,WSH,0,0,0,0,1,,2625.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6632,FF,2017-09-08,520471,93.5,2.0,L,WSH,1,1,0,2,6,,2316.0,2,4,7,Standard,Standard,1,0_1,fb:0_sb:1_tb:1
6633,FC,2017-09-08,520471,87.8,12.0,L,WSH,1,1,0,2,6,,2346.0,1,4,7,Standard,Standard,1,0_0,fb:0_sb:1_tb:1
6634,FC,2017-09-08,641487,86.8,6.0,L,WSH,0,1,1,2,6,,2351.0,2,3,7,Standard,Standard,1,1_0,fb:1_sb:1_tb:0
6635,FF,2017-09-08,641487,93.5,11.0,L,WSH,0,1,1,2,6,,2425.0,1,3,7,Standard,Standard,1,0_0,fb:1_sb:1_tb:0
6636,FF,2017-09-08,595751,93.7,11.0,R,WSH,0,1,0,2,6,,2422.0,7,3,7,Standard,Standard,1,3_2,fb:0_sb:1_tb:0
6637,FF,2017-09-08,595751,93.7,11.0,R,WSH,0,1,0,2,6,,2562.0,6,3,7,Standard,Standard,1,3_2,fb:0_sb:1_tb:0
6638,SL,2017-09-08,595751,85.7,8.0,R,WSH,0,1,0,2,6,,,5,3,7,Standard,Standard,1,3_1,fb:0_sb:1_tb:0
6639,FF,2017-09-08,595751,93.7,14.0,R,WSH,0,1,0,2,6,,2587.0,4,3,7,Standard,Standard,1,2_1,fb:0_sb:1_tb:0
6640,SL,2017-09-08,595751,86.5,6.0,R,WSH,0,1,0,2,6,,2496.0,3,3,7,Standard,Standard,1,2_0,fb:0_sb:1_tb:0
6641,SL,2017-09-08,595751,86.1,14.0,R,WSH,0,1,0,2,6,,2457.0,2,3,7,Standard,Standard,1,1_0,fb:0_sb:1_tb:0
6642,SL,2017-09-08,595751,84.7,11.0,R,WSH,0,1,0,2,6,,2489.0,1,3,7,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
6643,CU,2017-09-08,547957,77.5,4.0,L,WSH,0,0,0,2,6,,2513.0,2,3,7,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
6644,FF,2017-09-08,547957,93.0,5.0,L,WSH,0,0,0,2,6,,2546.0,1,3,7,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6645,FF,2017-09-08,596748,93.8,3.0,R,WSH,0,0,1,0,6,,2581.0,2,3,7,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
6646,SL,2017-09-08,596748,83.5,6.0,R,WSH,0,0,1,0,6,,2448.0,1,3,7,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
6647,FF,2017-09-08,608384,93.1,5.0,L,WSH,0,0,0,0,6,,2576.0,2,3,7,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
6648,FC,2017-09-08,608384,87.3,14.0,L,WSH,0,0,0,0,6,,2456.0,1,3,7,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
6649,SL,2017-09-08,656555,86.8,14.0,R,WSH,0,0,0,2,5,,2363.0,13,3,7,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
